transaction_id,contract_id,counterparty_id,transaction_type,accounting_period,transaction_date,currency,original_amount,exchange_rate,converted_amount_usd,processing_timestamp
TX028221,CTR0315,CP013,PREMIUM,2025-04,2025-04-19,GBP,14534.27,1.27,18458.52,2025-04-19 21:07:00
TX028222,CTR0080,CP034,PREMIUM,2025-10,2025-10-30,USD,2842.05,1.0,2842.05,2025-10-30 18:45:00
TX028223,CTR0467,CP009,CLAIM,2025-08,2025-08-18,USD,13620.74,1.0,13620.74,2025-08-19 02:16:00
TX028224,CTR0076,CP024,PREMIUM,2025-12,2025-12-25,USD,28282.38,1.0,28282.38,2025-12-26 22:37:00
TX028225,CTR0101,CP042,CLAIM,2025-06,2025-06-24,BRL,48171.34,0.2,9634.27,2025-06-25 03:00:00
TX028226,CTR0484,CP040,COMMISSION,2025-11,2025-11-23,BRL,1113.69,0.2,222.74,2025-11-23 17:49:00
TX028227,CTR0189,CP012,CLAIM,2025-12,2025-12-03,USD,2180.31,1.0,2180.31,2025-12-05 23:15:00
TX028228,CTR0287,CP009,CLAIM,2025-02,2025-02-07,USD,29467.23,1.0,29467.23,2025-02-08 02:42:00
TX028229,CTR0218,CP005,COMMISSION,2025-03,2025-03-20,GBP,1238.14,1.27,1572.44,2025-03-21 12:53:00
TX028230,CTR0130,CP032,COMMISSION,2025-06,2025-06-08,EUR,2040.14,1.1,2244.15,2025-06-09 16:53:00
TX028231,CTR0254,CP017,PREMIUM,2025-04,2025-04-10,GBP,4991.24,1.27,6338.87,2025-04-11 02:29:00
TX028232,CTR0389,CP045,COMMISSION,2025-01,2025-01-21,BRL,4308.5,0.2,861.7,2025-01-22 16:45:00
TX028233,CTR0006,CP043,PREMIUM,2025-12,2025-12-21,GBP,2308.6,1.27,2931.92,2025-12-21 04:04:00
TX028234,CTR0438,CP047,PREMIUM,2025-10,2025-10-08,USD,4414.73,1.0,4414.73,2025-10-09 12:00:00
TX028235,CTR0093,CP043,CLAIM,2025-05,2025-05-08,GBP,35109.8,1.27,44589.45,2025-05-08 17:58:00
TX028236,CTR0459,CP043,PREMIUM,2025-11,2025-11-15,USD,14498.16,1.0,14498.16,2025-11-17 14:10:00
TX028237,CTR0482,CP042,PREMIUM,2025-12,2025-12-07,EUR,14909.88,1.1,16400.87,2025-12-09 16:19:00
TX028238,CTR0467,CP009,CLAIM,2025-06,2025-06-28,GBP,18071.52,1.27,22950.83,2025-06-29 14:50:00
TX028239,CTR0326,CP012,CLAIM,2025-02,2025-02-18,USD,3257.53,1.0,3257.53,2025-02-19 06:29:00
TX028241,CTR0430,CP036,COMMISSION,2025-10,2025-10-29,EUR,2254.69,1.1,2480.16,2025-10-30 22:15:00
TX028242,CTR0320,CP039,CLAIM,2025-06,2025-06-17,BRL,2390.61,0.2,478.12,2025-06-19 01:29:00
TX028243,CTR0446,CP034,PREMIUM,2025-07,2025-07-05,GBP,9032.6,1.27,11471.4,2025-07-06 16:37:00
TX028244,CTR0172,CP005,PREMIUM,2025-02,2025-02-17,GBP,1601.35,1.27,2033.71,2025-02-18 19:14:00
TX028245,CTR0418,CP007,COMMISSION,2025-01,2025-01-13,GBP,6661.55,1.27,8460.17,2025-01-14 19:49:00
TX028246,CTR0463,CP038,PREMIUM,2025-02,2025-02-02,GBP,3615.64,1.27,4591.86,2025-02-04 19:10:00
TX028247,CTR0318,CP037,PREMIUM,2025-09,2025-09-14,GBP,6018.68,1.27,7643.72,2025-09-14 19:29:00
TX028248,CTR0062,CP038,CLAIM,2025-02,2025-02-14,GBP,1645.84,1.27,2090.22,2025-02-16 18:55:00
TX028249,CTR0108,CP034,COMMISSION,2025-11,2025-11-03,USD,1179.59,1.0,1179.59,2025-11-04 13:55:00
TX028250,CTR0085,CP032,PREMIUM,2025-02,2025-02-07,BRL,6244.92,0.2,1248.98,2025-02-09 13:38:00
TX028251,CTR0267,CP023,CLAIM,2025-03,2025-03-08,BRL,14588.35,0.2,2917.67,2025-03-10 02:52:00
TX028252,CTR0217,CP004,CLAIM,2025-11,2025-11-22,USD,17666.13,1.0,17666.13,2025-11-24 20:47:00
TX028253,CTR0414,CP007,COMMISSION,2025-07,2025-07-14,BRL,2781.29,0.2,556.26,2025-07-14 00:51:00
TX028254,CTR0142,CP011,PREMIUM,2025-01,2025-01-12,GBP,3175.63,1.27,4033.05,2025-01-12 08:42:00
TX028255,CTR0083,CP009,COMMISSION,2025-03,2025-03-12,EUR,1990.44,1.1,2189.48,2025-03-14 21:59:00
TX028256,CTR0308,CP028,COMMISSION,2025-04,2025-04-14,USD,4133.41,1.0,4133.41,2025-04-14 11:05:00
TX028257,CTR0070,CP024,COMMISSION,2025-04,2025-04-09,EUR,1754.28,1.1,1929.71,2025-04-11 00:48:00
TX028258,CTR0453,CP025,CLAIM,2025-03,2025-03-17,BRL,151576.02,0.2,30315.2,2025-03-17 20:08:00
TX028259,CTR0041,CP009,COMMISSION,2025-05,2025-05-07,USD,2792.1,1.0,2792.1,2025-05-07 13:17:00
TX028260,CTR0246,CP005,PREMIUM,2025-06,2025-06-12,USD,6933.39,1.0,6933.39,2025-06-14 08:51:00
TX028262,CTR0277,CP024,COMMISSION,2025-04,2025-04-04,USD,505.96,1.0,505.96,2025-04-06 10:36:00
TX028263,CTR0405,CP025,COMMISSION,2025-12,2025-12-25,EUR,3177.05,1.1,3494.76,2025-12-26 05:15:00
TX028264,CTR0212,CP036,CLAIM,2025-04,2025-04-02,BRL,24279.81,0.2,4855.96,2025-04-03 00:05:00
TX028265,CTR0378,CP038,PREMIUM,2025-02,2025-02-28,GBP,17523.41,1.27,22254.73,2025-03-01 00:16:00
TX028266,CTR0354,CP022,CLAIM,2025-11,2025-11-22,BRL,23708.69,0.2,4741.74,2025-11-23 07:35:00
TX028267,CTR0257,CP034,CLAIM,2025-01,2025-01-30,USD,7078.52,1.0,7078.52,2025-02-01 03:29:00
TX028268,CTR0051,CP038,PREMIUM,2025-08,2025-08-30,USD,8449.15,1.0,8449.15,2025-08-30 20:08:00
TX028269,CTR0486,CP012,COMMISSION,2025-01,2025-01-23,USD,2847.38,1.0,2847.38,2025-01-25 01:24:00
TX028270,CTR0025,CP040,CLAIM,2025-04,2025-04-19,EUR,18185.44,1.1,20003.98,2025-04-20 12:58:00
TX028271,CTR0179,CP046,COMMISSION,2025-09,2025-09-06,EUR,807.63,1.1,888.39,2025-09-06 19:41:00
TX028272,CTR0321,CP017,COMMISSION,2025-04,2025-04-28,GBP,1683.34,1.27,2137.84,2025-04-28 02:39:00
TX028273,CTR0385,CP002,PREMIUM,2025-08,2025-08-15,USD,25769.07,1.0,25769.07,2025-08-16 10:50:00
TX028274,CTR0268,CP018,PREMIUM,2025-05,2025-05-15,USD,7651.92,1.0,7651.92,2025-05-16 01:19:00
TX028275,CTR0201,CP019,CLAIM,2025-05,2025-05-06,EUR,4666.02,1.1,5132.62,2025-05-07 09:41:00
TX028276,CTR0204,CP035,CLAIM,2025-05,2025-05-25,EUR,30127.85,1.1,33140.64,2025-05-27 16:18:00
TX028277,CTR0488,CP027,PREMIUM,2025-01,2025-01-19,BRL,25718.49,0.2,5143.7,2025-01-20 04:04:00
TX028278,CTR0167,CP017,PREMIUM,2025-03,2025-03-10,USD,31885.07,1.0,31885.07,2025-03-11 04:53:00
TX028279,CTR0428,CP041,COMMISSION,2025-08,2025-08-08,BRL,2147.05,0.2,429.41,2025-08-10 04:15:00
TX028280,CTR0026,CP033,CLAIM,2025-05,2025-05-08,EUR,44181.93,1.1,48600.12,2025-05-09 06:41:00
TX028281,CTR0330,CP028,CLAIM,2025-12,2025-12-20,BRL,18630.41,0.2,3726.08,2025-12-22 14:56:00
TX028282,CTR0341,CP032,CLAIM,2025-11,2025-11-16,USD,5678.16,1.0,5678.16,2025-11-17 22:36:00
TX028283,CTR0338,CP016,COMMISSION,2025-09,2025-09-27,USD,2181.52,1.0,2181.52,2025-09-27 08:12:00
TX028284,CTR0211,CP014,PREMIUM,2025-09,2025-09-20,GBP,10941.32,1.27,13895.48,2025-09-22 16:24:00
TX028285,CTR0346,CP013,CLAIM,2025-10,2025-10-19,BRL,12256.08,0.2,2451.22,2025-10-19 23:11:00
TX028286,CTR0223,CP036,PREMIUM,2025-01,2025-01-15,USD,9047.36,1.0,9047.36,2025-01-17 19:33:00
TX028287,CTR0297,CP043,PREMIUM,2025-03,2025-03-16,BRL,22140.14,0.2,4428.03,2025-03-16 20:17:00
TX028288,CTR0447,CP016,CLAIM,2025-10,2025-10-23,USD,38187.68,1.0,38187.68,2025-10-23 19:56:00
TX028289,CTR0337,CP049,COMMISSION,2025-12,2025-12-02,USD,849.16,1.0,849.16,2025-12-02 10:11:00
TX028290,CTR0369,CP002,CLAIM,2025-05,2025-05-29,EUR,10081.46,1.1,11089.61,2025-05-29 05:53:00
TX028291,CTR0485,CP024,COMMISSION,2025-07,2025-07-15,EUR,4144.62,1.1,4559.08,2025-07-17 10:09:00
TX028292,CTR0110,CP036,COMMISSION,2025-09,2025-09-22,EUR,5849.51,1.1,6434.46,2025-09-24 07:11:00
TX028293,CTR0294,CP017,PREMIUM,2025-06,2025-06-12,GBP,19625.15,1.27,24923.94,2025-06-14 10:24:00
TX028294,CTR0329,CP008,COMMISSION,2025-05,2025-05-24,BRL,1809.36,0.2,361.87,2025-05-25 01:26:00
TX028295,CTR0348,CP047,COMMISSION,2025-12,2025-12-29,EUR,619.09,1.1,681.0,2025-12-30 03:58:00
TX028296,CTR0067,CP046,COMMISSION,2025-10,2025-10-11,USD,4603.25,1.0,4603.25,2025-10-11 06:28:00
TX028297,CTR0381,CP001,COMMISSION,2025-12,2025-12-07,EUR,2118.2,1.1,2330.02,2025-12-08 07:18:00
TX028298,CTR0098,CP035,COMMISSION,2025-08,2025-08-31,EUR,750.24,1.1,825.26,2025-09-02 14:42:00
TX028299,CTR0205,CP023,CLAIM,2025-02,2025-02-01,BRL,8316.76,0.2,1663.35,2025-02-02 03:32:00
TX028300,CTR0358,CP045,PREMIUM,2025-09,2025-09-03,GBP,6436.82,1.27,8174.76,2025-09-05 07:01:00
TX028301,CTR0132,CP028,COMMISSION,2025-05,2025-05-18,GBP,2578.85,1.27,3275.14,2025-05-18 00:14:00
TX028302,CTR0063,CP019,COMMISSION,2025-11,2025-11-18,EUR,2874.92,1.1,3162.41,2025-11-18 05:16:00
TX028303,CTR0338,CP016,PREMIUM,2025-12,2025-12-02,USD,6345.54,1.0,6345.54,2025-12-04 22:32:00
TX028304,CTR0141,CP050,COMMISSION,2025-10,2025-10-29,USD,3038.47,1.0,3038.47,2025-10-31 08:19:00
TX028305,CTR0414,CP007,CLAIM,2025-07,2025-07-17,EUR,4922.62,1.1,5414.88,2025-07-19 02:13:00
TX028306,CTR0450,CP015,CLAIM,2025-06,2025-06-29,GBP,33367.09,1.27,42376.2,2025-07-01 02:04:00
TX028307,CTR0175,CP035,COMMISSION,2025-04,2025-04-23,USD,3908.91,1.0,3908.91,2025-04-25 15:33:00
TX028308,CTR0370,CP039,CLAIM,2025-08,2025-08-30,EUR,25044.67,1.1,27549.14,2025-08-30 11:36:00
TX028309,CTR0113,CP028,COMMISSION,2025-08,2025-08-14,EUR,5170.14,1.1,5687.15,2025-08-14 22:44:00
TX028310,CTR0465,CP001,CLAIM,2025-05,2025-05-19,EUR,18454.49,1.1,20299.94,2025-05-20 10:21:00
TX028311,CTR0123,CP033,CLAIM,2025-12,2025-12-16,USD,21800.93,1.0,21800.93,2025-12-16 10:35:00
TX028312,CTR0441,CP049,PREMIUM,2025-08,2025-08-29,USD,11589.04,1.0,11589.04,2025-08-30 12:58:00
TX028313,CTR0394,CP030,COMMISSION,2025-04,2025-04-12,BRL,2020.03,0.2,404.01,2025-04-12 10:51:00
TX028314,CTR0157,CP007,PREMIUM,2025-04,2025-04-08,BRL,3005.69,0.2,601.14,2025-04-08 21:29:00
TX028315,CTR0413,CP014,PREMIUM,2025-02,2025-02-22,EUR,11784.13,1.1,12962.54,2025-02-24 23:15:00
TX028316,CTR0317,CP037,PREMIUM,2025-07,2025-07-28,BRL,8347.75,0.2,1669.55,2025-07-29 16:26:00
TX028317,CTR0335,CP024,CLAIM,2025-06,2025-06-05,EUR,3601.98,1.1,3962.18,2025-06-06 03:49:00
TX028318,CTR0190,CP016,CLAIM,2025-10,2025-10-25,EUR,11355.49,1.1,12491.04,2025-10-27 08:41:00
TX028319,CTR0118,CP007,COMMISSION,2025-02,2025-02-04,GBP,1843.61,1.27,2341.38,2025-02-05 07:13:00
TX028320,CTR0349,CP010,CLAIM,2025-07,2025-07-04,BRL,5196.83,0.2,1039.37,2025-07-05 10:53:00
TX028321,CTR0027,CP021,COMMISSION,2025-02,2025-02-05,BRL,621.17,0.2,124.23,2025-02-05 00:50:00
TX028322,CTR0175,CP035,PREMIUM,2025-09,2025-09-07,EUR,3427.24,1.1,3769.96,2025-09-08 05:32:00
TX028323,CTR0071,CP040,PREMIUM,2025-07,2025-07-26,EUR,5919.35,1.1,6511.29,2025-07-28 19:49:00
TX028324,CTR0001,CP005,PREMIUM,2025-04,2025-04-15,USD,12122.57,1.0,12122.57,2025-04-17 05:26:00
TX028325,CTR0004,CP022,CLAIM,2025-12,2025-12-28,BRL,3702.95,0.2,740.59,2025-12-30 21:43:00
TX028326,CTR0047,CP023,PREMIUM,2025-10,2025-10-27,GBP,6918.88,1.27,8786.98,2025-10-29 09:49:00
TX028327,CTR0470,CP047,COMMISSION,2025-03,2025-03-13,USD,2136.27,1.0,2136.27,2025-03-16 00:04:00
TX028328,CTR0386,CP007,COMMISSION,2025-06,2025-06-22,USD,1616.7,1.0,1616.7,2025-06-22 02:25:00
TX028329,CTR0495,CP015,CLAIM,2025-09,2025-09-09,EUR,11439.38,1.1,12583.32,2025-09-10 14:11:00
TX028330,CTR0043,CP036,COMMISSION,2025-05,2025-05-25,GBP,2032.71,1.27,2581.54,2025-05-26 06:27:00
TX028331,CTR0499,CP047,PREMIUM,2025-06,2025-06-20,GBP,10295.89,1.27,13075.78,2025-06-21 21:57:00
TX028332,CTR0300,CP002,PREMIUM,2025-01,2025-01-12,EUR,14331.37,1.1,15764.51,2025-01-13 05:21:00
TX028333,CTR0398,CP010,COMMISSION,2025-06,2025-06-26,BRL,710.8,0.2,142.16,2025-06-28 22:37:00
TX028334,CTR0429,CP002,COMMISSION,2025-02,2025-02-06,GBP,3007.1,1.27,3819.02,2025-02-08 09:46:00
TX028335,CTR0132,CP028,COMMISSION,2025-11,2025-11-03,BRL,3302.49,0.2,660.5,2025-11-03 16:45:00
TX028336,CTR0371,CP017,COMMISSION,2025-02,2025-02-15,BRL,1095.04,0.2,219.01,2025-02-17 22:04:00
TX028337,CTR0324,CP046,COMMISSION,2025-01,2025-01-24,BRL,2409.69,0.2,481.94,2025-01-24 15:21:00
TX028338,CTR0207,CP039,COMMISSION,2025-06,2025-06-27,BRL,1202.7,0.2,240.54,2025-06-28 08:03:00
TX028339,CTR0246,CP005,COMMISSION,2025-05,2025-05-27,EUR,524.66,1.1,577.13,2025-05-28 01:10:00
TX028340,CTR0105,CP040,COMMISSION,2025-01,2025-01-29,GBP,836.58,1.27,1062.46,2025-01-29 01:17:00
TX028341,CTR0093,CP043,COMMISSION,2025-07,2025-07-31,EUR,1469.34,1.1,1616.27,2025-08-01 11:17:00
TX028342,CTR0462,CP008,CLAIM,2025-08,2025-08-15,GBP,18871.38,1.27,23966.65,2025-08-16 04:01:00
TX028343,CTR0366,CP026,COMMISSION,2025-08,2025-08-07,BRL,1685.88,0.2,337.18,2025-08-07 18:26:00
TX028344,CTR0284,CP025,PREMIUM,2025-02,2025-02-27,EUR,27970.83,1.1,30767.91,2025-02-28 23:10:00
TX028345,CTR0348,CP047,PREMIUM,2025-01,2025-01-12,EUR,6074.79,1.1,6682.27,2025-01-13 16:50:00
TX028346,CTR0203,CP025,COMMISSION,2025-08,2025-08-16,BRL,1996.9,0.2,399.38,2025-08-17 19:23:00
TX028347,CTR0125,CP043,CLAIM,2025-12,2025-12-18,GBP,17168.44,1.27,21803.92,2025-12-20 08:25:00
TX028348,CTR0472,CP041,COMMISSION,2025-07,2025-07-07,EUR,1750.45,1.1,1925.5,2025-07-08 12:06:00
TX028349,CTR0495,CP015,CLAIM,2025-09,2025-09-29,BRL,7859.21,0.2,1571.84,2025-10-01 14:07:00
TX028350,CTR0108,CP034,PREMIUM,2025-04,2025-04-14,EUR,7360.34,1.1,8096.37,2025-04-16 07:48:00
TX028351,CTR0401,CP050,CLAIM,2025-01,2025-01-30,USD,17854.7,1.0,17854.7,2025-01-30 13:28:00
TX028352,CTR0222,CP023,CLAIM,2025-06,2025-06-19,GBP,5749.85,1.27,7302.31,2025-06-20 13:59:00
TX028353,CTR0354,CP022,PREMIUM,2025-01,2025-01-24,USD,9281.18,1.0,9281.18,2025-01-26 17:36:00
TX028354,CTR0055,CP025,CLAIM,2025-06,2025-06-18,BRL,13555.36,0.2,2711.07,2025-06-20 05:10:00
TX028355,CTR0240,CP032,PREMIUM,2025-04,2025-04-30,GBP,37215.67,1.27,47263.9,2025-05-01 18:55:00
TX028356,CTR0063,CP019,CLAIM,2025-02,2025-02-18,GBP,4387.8,1.27,5572.51,2025-02-18 03:39:00
TX028357,CTR0408,CP008,PREMIUM,2025-12,2025-12-04,BRL,19085.46,0.2,3817.09,2025-12-05 22:16:00
TX028358,CTR0200,CP049,CLAIM,2025-06,2025-06-19,EUR,1685.64,1.1,1854.2,2025-06-19 07:46:00
TX028359,CTR0132,CP028,COMMISSION,2025-08,2025-08-23,USD,2769.77,1.0,2769.77,2025-08-23 03:17:00
TX028360,CTR0350,CP009,PREMIUM,2025-08,2025-08-23,GBP,4032.37,1.27,5121.11,2025-08-24 09:31:00
TX028361,CTR0478,CP001,PREMIUM,2025-11,2025-11-19,USD,2535.89,1.0,2535.89,2025-11-21 13:30:00
TX028362,CTR0170,CP002,CLAIM,2025-09,2025-09-11,GBP,21991.33,1.27,27928.99,2025-09-13 16:48:00
TX028363,CTR0359,CP005,COMMISSION,2025-04,2025-04-12,EUR,1413.0,1.1,1554.3,2025-04-14 07:32:00
TX028364,CTR0345,CP046,PREMIUM,2025-11,2025-11-22,BRL,22654.93,0.2,4530.99,2025-11-24 23:30:00
TX028365,CTR0245,CP032,COMMISSION,2025-10,2025-10-30,BRL,898.68,0.2,179.74,2025-11-01 02:50:00
TX028366,CTR0403,CP017,PREMIUM,2025-09,2025-09-21,GBP,9548.68,1.27,12126.82,2025-09-22 20:35:00
TX028367,CTR0064,CP049,PREMIUM,2025-02,2025-02-26,BRL,25733.5,0.2,5146.7,2025-02-28 00:39:00
TX028368,CTR0439,CP005,CLAIM,2025-07,2025-07-14,EUR,15474.61,1.1,17022.07,2025-07-16 07:07:00
TX028369,CTR0203,CP025,CLAIM,2025-12,2025-12-25,USD,4916.74,1.0,4916.74,2025-12-26 03:43:00
TX028370,CTR0023,CP010,CLAIM,2025-04,2025-04-20,EUR,5989.57,1.1,6588.53,2025-04-21 02:38:00
TX028371,CTR0495,CP015,COMMISSION,2025-11,2025-11-24,USD,1552.56,1.0,1552.56,2025-11-26 13:00:00
TX028372,CTR0387,CP004,CLAIM,2025-06,2025-06-20,USD,674.56,1.0,674.56,2025-06-22 09:08:00
TX028373,CTR0409,CP047,CLAIM,2025-07,2025-07-10,EUR,13515.89,1.1,14867.48,2025-07-11 00:58:00
TX028374,CTR0074,CP007,PREMIUM,2025-12,2025-12-23,GBP,27488.96,1.27,34910.98,2025-12-25 12:23:00
TX028375,CTR0376,CP005,COMMISSION,2025-04,2025-04-16,USD,858.25,1.0,858.25,2025-04-16 07:48:00
TX028376,CTR0350,CP009,CLAIM,2025-12,2025-12-11,USD,15290.48,1.0,15290.48,2025-12-12 06:00:00
TX028377,CTR0452,CP047,CLAIM,2025-10,2025-10-24,USD,16344.21,1.0,16344.21,2025-10-25 01:54:00
TX028378,CTR0186,CP023,PREMIUM,2025-09,2025-09-27,USD,5690.64,1.0,5690.64,2025-09-27 21:26:00
TX028379,CTR0464,CP021,CLAIM,2025-01,2025-01-18,BRL,21416.07,0.2,4283.21,2025-01-19 18:14:00
TX028380,CTR0354,CP022,PREMIUM,2025-01,2025-01-13,BRL,7777.28,0.2,1555.46,2025-01-15 10:30:00
TX028381,CTR0127,CP004,CLAIM,2025-05,2025-05-02,EUR,27115.34,1.1,29826.87,2025-05-02 15:31:00
TX028382,CTR0107,CP040,COMMISSION,2025-01,2025-01-24,GBP,860.9,1.27,1093.34,2025-01-24 01:37:00
TX028383,CTR0452,CP047,COMMISSION,2025-05,2025-05-04,USD,1521.86,1.0,1521.86,2025-05-06 00:22:00
TX028384,CTR0323,CP031,CLAIM,2025-12,2025-12-22,BRL,2867.04,0.2,573.41,2025-12-23 20:51:00
TX028385,CTR0060,CP035,CLAIM,2025-10,2025-10-16,USD,8375.43,1.0,8375.43,2025-10-17 15:30:00
TX028386,CTR0063,CP019,CLAIM,2025-10,2025-10-23,EUR,19881.87,1.1,21870.06,2025-10-25 11:36:00
TX028387,CTR0414,CP007,PREMIUM,2025-08,2025-08-06,GBP,14960.03,1.27,18999.24,2025-08-08 13:03:00
TX028388,CTR0085,CP032,CLAIM,2025-06,2025-06-28,GBP,2798.33,1.27,3553.88,2025-06-30 22:33:00
TX028389,CTR0110,CP036,PREMIUM,2025-05,2025-05-25,USD,4306.13,1.0,4306.13,2025-05-27 06:52:00
TX028390,CTR0308,CP028,PREMIUM,2025-05,2025-05-27,EUR,8978.45,1.1,9876.3,2025-05-29 00:27:00
TX028391,CTR0432,CP037,COMMISSION,2025-06,2025-06-01,GBP,2661.67,1.27,3380.32,2025-06-01 23:11:00
TX028392,CTR0169,CP017,PREMIUM,2025-03,2025-03-08,GBP,7057.39,1.27,8962.89,2025-03-08 16:27:00
TX028393,CTR0333,CP016,PREMIUM,2025-01,2025-01-18,USD,5699.57,1.0,5699.57,2025-01-20 06:05:00
TX028394,CTR0352,CP003,CLAIM,2025-07,2025-07-09,USD,5974.25,1.0,5974.25,2025-07-11 14:52:00
TX028395,CTR0301,CP019,COMMISSION,2025-07,2025-07-09,BRL,873.87,0.2,174.77,2025-07-09 15:57:00
TX028396,CTR0343,CP032,COMMISSION,2025-08,2025-08-26,USD,726.81,1.0,726.81,2025-08-27 14:07:00
TX028398,CTR0311,CP034,CLAIM,2025-02,2025-02-16,USD,5448.21,1.0,5448.21,2025-02-18 17:20:00
TX028399,CTR0002,CP039,PREMIUM,2025-12,2025-12-14,GBP,14183.88,1.27,18013.53,2025-12-15 19:27:00
TX028400,CTR0366,CP026,COMMISSION,2025-06,2025-06-22,GBP,1958.39,1.27,2487.16,2025-06-22 00:30:00
TX028401,CTR0397,CP003,CLAIM,2025-04,2025-04-12,BRL,12112.71,0.2,2422.54,2025-04-12 03:57:00
TX028402,CTR0397,CP003,COMMISSION,2025-05,2025-05-10,EUR,4389.35,1.1,4828.29,2025-05-12 00:36:00
TX028403,CTR0015,CP036,COMMISSION,2025-01,2025-01-21,USD,1512.93,1.0,1512.93,2025-01-22 11:23:00
TX028404,CTR0456,CP028,PREMIUM,2025-11,2025-11-21,BRL,7717.58,0.2,1543.52,2025-11-22 21:28:00
TX028405,CTR0218,CP005,CLAIM,2025-10,2025-10-20,GBP,18468.16,1.27,23454.56,2025-10-20 09:57:00
TX028406,CTR0041,CP009,COMMISSION,2025-09,2025-09-17,GBP,1929.23,1.27,2450.12,2025-09-17 10:42:00
TX028407,CTR0268,CP018,PREMIUM,2025-10,2025-10-17,BRL,4326.33,0.2,865.27,2025-10-19 19:41:00
TX028408,CTR0286,CP047,CLAIM,2025-11,2025-11-26,EUR,21007.0,1.1,23107.7,2025-11-28 15:59:00
TX028409,CTR0202,CP046,CLAIM,2025-08,2025-08-25,USD,22446.44,1.0,22446.44,2025-08-27 12:48:00
TX028410,CTR0375,CP045,CLAIM,2025-05,2025-05-11,GBP,4516.57,1.27,5736.04,2025-05-12 01:51:00
TX028411,CTR0272,CP002,CLAIM,2025-02,2025-02-04,USD,6133.07,1.0,6133.07,2025-02-04 01:05:00
TX028412,CTR0109,CP024,CLAIM,2025-03,2025-03-01,USD,29266.61,1.0,29266.61,2025-03-01 07:52:00
TX028413,CTR0311,CP034,CLAIM,2025-06,2025-06-12,EUR,15961.04,1.1,17557.14,2025-06-12 23:25:00
TX028414,CTR0132,CP028,CLAIM,2025-10,2025-10-31,GBP,14470.46,1.27,18377.48,2025-11-02 18:03:00
TX028415,CTR0060,CP035,COMMISSION,2025-05,2025-05-04,EUR,549.56,1.1,604.52,2025-05-04 19:53:00
TX028416,CTR0134,CP028,PREMIUM,2025-06,2025-06-04,BRL,17348.1,0.2,3469.62,2025-06-06 08:20:00
TX028417,CTR0453,CP025,PREMIUM,2025-12,2025-12-12,BRL,20689.16,0.2,4137.83,2025-12-13 08:12:00
TX028418,CTR0287,CP009,PREMIUM,2025-07,2025-07-29,USD,17824.67,1.0,17824.67,2025-07-29 09:46:00
TX028419,CTR0159,CP026,CLAIM,2025-11,2025-11-20,USD,16985.92,1.0,16985.92,2025-11-21 17:26:00
TX028420,CTR0184,CP035,PREMIUM,2025-09,2025-09-21,USD,5247.12,1.0,5247.12,2025-09-23 00:36:00
TX028421,CTR0430,CP036,PREMIUM,2025-07,2025-07-08,BRL,11462.26,0.2,2292.45,2025-07-10 02:05:00
TX028422,CTR0334,CP042,PREMIUM,2025-08,2025-08-16,EUR,9224.37,1.1,10146.81,2025-08-16 17:10:00
TX028423,CTR0387,CP004,PREMIUM,2025-09,2025-09-24,USD,8900.83,1.0,8900.83,2025-09-24 15:58:00
TX028424,CTR0306,CP008,PREMIUM,2025-10,2025-10-20,EUR,12598.84,1.1,13858.72,2025-10-20 23:00:00
TX028425,CTR0497,CP006,COMMISSION,2025-09,2025-09-14,EUR,3653.14,1.1,4018.45,2025-09-15 23:26:00
TX028426,CTR0329,CP008,PREMIUM,2025-03,2025-03-06,USD,13718.18,1.0,13718.18,2025-03-07 02:22:00
TX028427,CTR0201,CP019,COMMISSION,2025-04,2025-04-01,BRL,1888.0,0.2,377.6,2025-04-01 18:30:00
TX028428,CTR0127,CP004,COMMISSION,2025-02,2025-02-01,BRL,2319.22,0.2,463.84,2025-02-02 21:33:00
TX028429,CTR0024,CP047,COMMISSION,2025-04,2025-04-15,GBP,1355.92,1.27,1722.02,2025-04-16 10:56:00
TX028430,CTR0384,CP013,PREMIUM,2025-05,2025-05-04,BRL,28876.68,0.2,5775.34,2025-05-06 05:07:00
TX028431,CTR0467,CP009,PREMIUM,2025-02,2025-02-16,GBP,12386.22,1.27,15730.5,2025-02-16 07:42:00
TX028432,CTR0333,CP016,COMMISSION,2025-07,2025-07-12,USD,2697.69,1.0,2697.69,2025-07-14 19:41:00
TX028433,CTR0244,CP033,CLAIM,2025-12,2025-12-08,GBP,2084.11,1.27,2646.82,2025-12-10 21:54:00
TX028434,CTR0066,CP017,CLAIM,2025-10,2025-10-03,GBP,2604.03,1.27,3307.12,2025-10-05 15:28:00
TX028435,CTR0322,CP006,COMMISSION,2025-11,2025-11-12,EUR,1642.05,1.1,1806.26,2025-11-12 01:04:00
TX028436,CTR0101,CP042,PREMIUM,2025-10,2025-10-16,GBP,11244.64,1.27,14280.69,2025-10-18 16:54:00
TX028437,CTR0312,CP034,CLAIM,2025-11,2025-11-13,EUR,14847.19,1.1,16331.91,2025-11-13 06:53:00
TX028438,CTR0151,CP043,PREMIUM,2025-07,2025-07-27,BRL,11558.56,0.2,2311.71,2025-07-29 16:03:00
TX028439,CTR0433,CP042,COMMISSION,2025-06,2025-06-26,USD,2774.91,1.0,2774.91,2025-06-28 18:18:00
TX028440,CTR0469,CP010,PREMIUM,2025-10,2025-10-10,GBP,31744.15,1.27,40315.07,2025-10-11 01:43:00
